Time (s), Voltage (V)
5.749999999999999903e-04,3.542353860789530795e-02
5.875000000000000231e-04,3.542587936533035664e-02
5.999999999999999474e-04,3.542870218124917481e-02
6.124999999999999802e-04,3.543079979614419117e-02
6.250000000000000130e-04,3.543247462909624584e-02
6.375000000000000458e-04,3.543525822555369104e-02
6.499999999999999702e-04,3.543778997259212915e-02
6.625000000000000029e-04,3.544043121021926007e-02
6.750000000000000357e-04,3.544151686787853917e-02
6.874999999999999601e-04,3.544279544043964919e-02
6.999999999999999929e-04,3.544579875874810659e-02
7.125000000000000257e-04,3.544747072640308527e-02
7.249999999999999500e-04,3.544912564723935039e-02
7.374999999999999828e-04,3.544989510521120990e-02
7.500000000000000156e-04,3.545198276518086999e-02
7.625000000000000484e-04,3.545408068585857719e-02
7.749999999999999728e-04,3.545649128632517855e-02
7.875000000000000056e-04,3.545945633876123465e-02
8.000000000000000383e-04,3.546238358966159049e-02
8.124999999999999627e-04,3.546517183401594331e-02
8.249999999999999955e-04,3.546728473125030506e-02
8.375000000000000283e-04,3.547037009445219713e-02
8.499999999999999526e-04,3.547095661962830493e-02
8.624999999999999854e-04,3.547398611746517549e-02
8.750000000000000182e-04,3.547739805884549819e-02
8.875000000000000510e-04,3.548074465333235505e-02
8.999999999999999754e-04,3.548465680989308646e-02
9.125000000000000082e-04,3.548830814514416371e-02
9.250000000000000409e-04,3.549131208634328377e-02
9.374999999999999653e-04,3.549564169516794543e-02
9.499999999999999981e-04,3.550102523273392791e-02
9.625000000000000309e-04,3.550556438424358474e-02
9.749999999999999552e-04,3.551111387347323511e-02
9.875000000000000965e-04,3.551650815193934524e-02
1.000000000000000021e-03,3.552258741760787319e-02
1.012499999999999945e-03,3.552867717049015134e-02
1.025000000000000086e-03,3.553518161000181197e-02
1.037500000000000011e-03,3.554142385784433977e-02
1.049999999999999935e-03,3.554802564044418078e-02
1.062500000000000076e-03,3.555464244037169486e-02
1.075000000000000001e-03,3.556155062855262394e-02
1.087499999999999925e-03,3.556840655054406553e-02
1.100000000000000066e-03,3.557616162993431502e-02
1.112499999999999991e-03,3.558330373281319570e-02
1.124999999999999915e-03,3.558982156560668714e-02
1.137500000000000056e-03,3.559755089356429758e-02
1.149999999999999981e-03,3.560346129923599306e-02
1.162499999999999905e-03,3.561082960429386157e-02
1.175000000000000046e-03,3.561766842057509375e-02
1.187499999999999971e-03,3.562497237536454975e-02
1.199999999999999895e-03,3.563216987474165931e-02
1.212500000000000036e-03,3.563840137488889781e-02
1.224999999999999960e-03,3.564611168316313833e-02
1.237500000000000102e-03,3.565364310856349722e-02
1.250000000000000026e-03,3.566186984756098549e-02
1.262499999999999950e-03,3.566987730639357979e-02
1.275000000000000092e-03,3.567675441799292996e-02
1.287500000000000016e-03,3.568499427167025340e-02
1.299999999999999940e-03,3.569273134385761437e-02
1.312500000000000082e-03,3.570172862125914337e-02
1.325000000000000006e-03,3.570977909578857551e-02
1.337499999999999930e-03,3.571596343971482346e-02
1.350000000000000071e-03,3.572389284694940659e-02
1.362499999999999996e-03,3.573308398831162580e-02
1.374999999999999920e-03,3.574111554735032864e-02
1.387500000000000061e-03,3.574926685995084147e-02
1.399999999999999986e-03,3.575785985639470116e-02
1.412499999999999910e-03,3.576592964959499771e-02
1.425000000000000051e-03,3.577256316111281087e-02
1.437499999999999976e-03,3.577965235452602866e-02
1.449999999999999900e-03,3.578644160909577598e-02
1.462500000000000041e-03,3.579421083829690403e-02
1.474999999999999966e-03,3.580087819882601247e-02
1.487500000000000107e-03,3.580868310267434212e-02
1.500000000000000031e-03,3.581603948900246442e-02
1.512499999999999956e-03,3.582399797050826729e-02
1.525000000000000097e-03,3.582974895694057693e-02
1.537500000000000021e-03,3.583614598065572310e-02
1.549999999999999946e-03,3.584256362771454790e-02
1.562500000000000087e-03,3.584843626809146311e-02
1.575000000000000011e-03,3.585477037531925593e-02
1.587499999999999935e-03,3.586049009943532290e-02
1.600000000000000077e-03,3.586676324265486437e-02
1.612500000000000001e-03,3.587151742961266349e-02
1.624999999999999925e-03,3.587644244716685360e-02
1.637500000000000067e-03,3.588057490090306584e-02
1.649999999999999991e-03,3.588563457382884514e-02
1.662499999999999915e-03,3.588982964279982535e-02
1.675000000000000057e-03,3.589439122063851212e-02
1.687499999999999981e-03,3.589953150467664611e-02
1.699999999999999905e-03,3.590340513714851411e-02
1.712500000000000046e-03,3.590730861174588895e-02
1.724999999999999971e-03,3.591034629323358596e-02
1.737499999999999895e-03,3.591374900903688411e-02
1.750000000000000036e-03,3.591745752791614121e-02
1.762499999999999961e-03,3.592209744728010884e-02
1.775000000000000102e-03,3.592521021087612121e-02
1.787500000000000026e-03,3.592973397585380591e-02
1.799999999999999951e-03,3.593176143966951563e-02
1.812500000000000092e-03,3.593493933497858561e-02
1.825000000000000016e-03,3.593831582821738896e-02
1.837499999999999941e-03,3.594162477745747181e-02
1.850000000000000082e-03,3.594595490271510624e-02
1.862500000000000006e-03,3.595002940723390772e-02
1.874999999999999931e-03,3.595401966295883045e-02
1.887500000000000072e-03,3.595760097397381061e-02
1.899999999999999996e-03,3.596112693832180518e-02
1.912499999999999921e-03,3.596534831819452049e-02
1.925000000000000062e-03,3.596883200751928994e-02
1.937499999999999986e-03,3.597254012774851739e-02
1.949999999999999910e-03,3.597636550997687643e-02
1.962499999999999835e-03,3.598081510566421282e-02
1.975000000000000193e-03,3.598580886996239486e-02
1.987500000000000117e-03,3.598984772248452202e-02
2.000000000000000042e-03,3.599298108903870030e-02
2.012499999999999966e-03,3.599761802985276121e-02
2.024999999999999890e-03,3.600052393938638073e-02
2.037499999999999815e-03,3.600450914629934468e-02
2.050000000000000173e-03,3.600822169697998065e-02
2.062500000000000097e-03,3.601329991392714786e-02
2.075000000000000022e-03,3.601824586513781984e-02
2.087499999999999946e-03,3.602238976194183095e-02
2.099999999999999870e-03,3.602641547033838543e-02
2.112499999999999795e-03,3.603155531042536580e-02
2.125000000000000153e-03,3.603574990146932860e-02
2.137500000000000077e-03,3.604023242655483850e-02
2.150000000000000001e-03,3.604420377584927060e-02
2.162499999999999926e-03,3.604867544225167503e-02
2.174999999999999850e-03,3.605376158236810180e-02
2.187500000000000208e-03,3.605872315567667380e-02
2.200000000000000133e-03,3.606395722666355663e-02
2.212500000000000057e-03,3.606952376497699064e-02
2.224999999999999981e-03,3.607495515866655095e-02
2.237499999999999906e-03,3.608018506421366983e-02
2.249999999999999830e-03,3.608566912274274729e-02
2.262500000000000188e-03,3.609247121339032027e-02
2.275000000000000112e-03,3.609929558087316553e-02
2.287500000000000037e-03,3.610546411696684971e-02
2.299999999999999961e-03,3.611170122766017843e-02
2.312499999999999886e-03,3.611805417336676205e-02
2.324999999999999810e-03,3.612377235271397452e-02
2.337500000000000168e-03,3.613096144419962463e-02
2.350000000000000092e-03,3.613837449319282080e-02
2.362500000000000017e-03,3.614689516410267422e-02
2.374999999999999941e-03,3.615438656368137604e-02
2.387499999999999865e-03,3.616172733697182312e-02
2.399999999999999790e-03,3.616794224331172647e-02
2.412500000000000148e-03,3.617547844571721710e-02
2.425000000000000072e-03,3.618363772905319742e-02
2.437499999999999997e-03,3.619219032820605864e-02
2.449999999999999921e-03,3.620028616729640408e-02
2.462499999999999845e-03,3.620813234274772308e-02
2.475000000000000203e-03,3.621688481052729586e-02
2.487500000000000128e-03,3.622501872749030183e-02
2.500000000000000052e-03,3.623307240254522443e-02
2.512499999999999976e-03,3.624035588121972407e-02
2.524999999999999901e-03,3.624669293302157369e-02
2.537499999999999825e-03,3.625424514937981846e-02
2.550000000000000183e-03,3.626114348003282861e-02
2.562500000000000108e-03,3.626816055403224437e-02
2.575000000000000032e-03,3.627623709710229433e-02
2.587499999999999956e-03,3.628365950531085848e-02
2.599999999999999881e-03,3.629034456952522775e-02
2.612499999999999805e-03,3.629790542707580364e-02
2.625000000000000163e-03,3.630542748420052118e-02
2.637500000000000087e-03,3.631227583637158807e-02
2.650000000000000012e-03,3.631954105868692717e-02
2.662499999999999936e-03,3.632698865206390737e-02
2.674999999999999861e-03,3.633410414278848838e-02
2.687499999999999785e-03,3.634047224625629180e-02
2.700000000000000143e-03,3.634730749507280451e-02
2.712500000000000067e-03,3.635329167138483253e-02
2.724999999999999992e-03,3.635942292917096474e-02
2.737499999999999916e-03,3.636607587034743072e-02
2.749999999999999840e-03,3.637222344560395865e-02
2.762500000000000198e-03,3.637886263788463886e-02
2.775000000000000123e-03,3.638542658723796508e-02
2.787500000000000047e-03,3.639149886067565010e-02
2.799999999999999972e-03,3.639863819791998301e-02
2.812499999999999896e-03,3.640443068019590112e-02
2.824999999999999820e-03,3.641037497791498739e-02
2.837500000000000178e-03,3.641679539966859863e-02
2.850000000000000103e-03,3.642223012752201367e-02
2.862500000000000027e-03,3.642756047022512045e-02
2.874999999999999951e-03,3.643332797798294609e-02
2.887499999999999876e-03,3.643930260028468288e-02
2.899999999999999800e-03,3.644547892590928317e-02
2.912500000000000158e-03,3.645139020589296952e-02
2.925000000000000083e-03,3.645681378740105172e-02
2.937500000000000007e-03,3.646315654941151285e-02
2.949999999999999931e-03,3.647007721579127726e-02
2.962499999999999856e-03,3.647634219348046963e-02
2.975000000000000214e-03,3.648173680490994497e-02
2.987500000000000138e-03,3.648770352216287871e-02
3.000000000000000062e-03,3.649260389816234157e-02
3.012499999999999987e-03,3.649834174273413473e-02
3.024999999999999911e-03,3.650429371220115932e-02
3.037499999999999836e-03,3.651107886928286334e-02
3.050000000000000194e-03,3.651657216697930253e-02
3.062500000000000118e-03,3.652160344968106986e-02
3.075000000000000042e-03,3.652762020883755512e-02
3.087499999999999967e-03,3.653283801898047495e-02
3.099999999999999891e-03,3.653848684454844703e-02
3.112499999999999815e-03,3.654265566150918798e-02
3.125000000000000173e-03,3.654697332442339436e-02
3.137500000000000098e-03,3.655026565720558701e-02
3.150000000000000022e-03,3.655409346984005853e-02
3.162499999999999947e-03,3.656002496998729534e-02
3.174999999999999871e-03,3.656430795714442350e-02
3.187499999999999795e-03,3.656968356701099931e-02
3.200000000000000153e-03,3.657421637636115719e-02
3.212500000000000078e-03,3.657913870529273803e-02
3.225000000000000002e-03,3.658337857482545086e-02
3.237499999999999926e-03,3.658851216788532729e-02
3.249999999999999851e-03,3.659358529524946863e-02
3.262500000000000209e-03,3.659826379306368310e-02
3.275000000000000133e-03,3.660378826473915242e-02
3.287500000000000058e-03,3.660680103286528125e-02
3.299999999999999982e-03,3.661167657704520600e-02
3.312499999999999906e-03,3.661623244467528127e-02
3.324999999999999831e-03,3.662136623932522178e-02
3.337500000000000189e-03,3.662612879113838482e-02
3.350000000000000113e-03,3.663136265374004191e-02
3.362500000000000037e-03,3.663707871072886813e-02
3.374999999999999962e-03,3.664233812317310018e-02
3.387499999999999886e-03,3.664709350608097438e-02
3.399999999999999811e-03,3.665230964461185792e-02
3.412500000000000169e-03,3.665648776642662504e-02
3.425000000000000093e-03,3.666115023443270587e-02
3.437500000000000017e-03,3.666445613943620369e-02
3.449999999999999942e-03,3.666810711454323440e-02
3.462499999999999866e-03,3.667238575732108957e-02
3.474999999999999790e-03,3.667712425196423959e-02
3.487500000000000148e-03,3.668121890416473074e-02
3.500000000000000073e-03,3.668570102833515478e-02
3.512499999999999997e-03,3.669012283403857294e-02
3.524999999999999922e-03,3.669422055765630963e-02
3.537499999999999846e-03,3.669828155337535869e-02
3.550000000000000204e-03,3.670213536433371282e-02
3.562500000000000128e-03,3.670674677569070454e-02
3.575000000000000053e-03,3.671012330290537168e-02
3.587499999999999977e-03,3.671317316586942409e-02
3.599999999999999901e-03,3.671651929828465694e-02
3.612499999999999826e-03,3.672090506466667292e-02
3.625000000000000184e-03,3.672443716958410237e-02
3.637500000000000108e-03,3.672863473464787337e-02
3.650000000000000033e-03,3.673317068563203974e-02
3.662499999999999957e-03,3.673593268477132190e-02
3.674999999999999881e-03,3.673911341366663946e-02
3.687499999999999806e-03,3.674299311422611625e-02
3.700000000000000164e-03,3.674640623796617683e-02
3.712500000000000088e-03,3.674957295748417646e-02
3.725000000000000012e-03,3.675311147251282551e-02
3.737499999999999937e-03,3.675613116718315365e-02
3.749999999999999861e-03,3.676014491381388027e-02
3.762499999999999786e-03,3.676488183650748059e-02
3.775000000000000144e-03,3.677006991098255573e-02
3.787500000000000068e-03,3.677572506285463338e-02
3.799999999999999992e-03,3.677960777820491606e-02
3.812499999999999917e-03,3.678474714262991441e-02
3.824999999999999841e-03,3.679007886701779473e-02
3.837500000000000199e-03,3.679601661872225482e-02
3.850000000000000124e-03,3.680139843484492995e-02
3.862500000000000048e-03,3.680651726652854616e-02
3.874999999999999972e-03,3.681228047067813119e-02
3.887499999999999897e-03,3.681734822532715945e-02
3.899999999999999821e-03,3.682157510475816964e-02
3.912500000000000179e-03,3.682647283290603479e-02
3.924999999999999670e-03,3.683294962966247865e-02
3.937500000000000028e-03,3.683806090964616975e-02
3.950000000000000386e-03,3.684332579446802231e-02
3.962499999999999876e-03,3.684869216516725027e-02
3.975000000000000235e-03,3.685410790278305371e-02
3.987499999999999725e-03,3.685890410428251107e-02
4.000000000000000083e-03,3.686392096763162207e-02
4.012499999999999574e-03,3.686792727808033826e-02
4.024999999999999932e-03,3.687277302543588015e-02
4.037500000000000290e-03,3.687716956669390145e-02
4.049999999999999781e-03,3.688207779338078390e-02
4.062500000000000139e-03,3.688683144352009752e-02
4.074999999999999629e-03,3.689177613988921245e-02
4.087499999999999988e-03,3.689793731454775461e-02
4.100000000000000346e-03,3.690274309270807213e-02
4.112499999999999836e-03,3.690642340030280549e-02
4.125000000000000194e-03,3.691151627443359229e-02
4.137499999999999685e-03,3.691534353892430426e-02
4.150000000000000043e-03,3.691908808353459165e-02
4.162500000000000401e-03,3.692392955672764432e-02
4.174999999999999892e-03,3.692741470701417505e-02
4.187500000000000250e-03,3.693183661238008675e-02
4.199999999999999740e-03,3.693440226279119665e-02
4.212500000000000099e-03,3.693894448798316910e-02
4.224999999999999589e-03,3.694322850800627056e-02
4.237499999999999947e-03,3.694727145575141258e-02
4.250000000000000305e-03,3.695109958775892600e-02
4.262499999999999796e-03,3.695494641554664117e-02
4.275000000000000154e-03,3.695877668576793423e-02
4.287499999999999645e-03,3.696159773947243349e-02
4.300000000000000003e-03,3.696623857844954369e-02
4.312500000000000361e-03,3.697026462433959659e-02
4.324999999999999852e-03,3.697392949557110758e-02
4.337500000000000210e-03,3.697732783754940911e-02
4.349999999999999700e-03,3.698049689007607693e-02
4.362500000000000058e-03,3.698402472536113650e-02
4.375000000000000416e-03,3.698789002921852587e-02
4.387499999999999907e-03,3.699111910122468427e-02
4.400000000000000265e-03,3.699369298285280772e-02
4.412499999999999756e-03,3.699565364787353594e-02
4.425000000000000114e-03,3.699787121339030704e-02
4.437499999999999604e-03,3.699977000611494315e-02
4.449999999999999963e-03,3.700027828489815124e-02
4.462500000000000321e-03,3.700076074203194343e-02
4.474999999999999811e-03,3.700174480282607953e-02
4.487500000000000169e-03,3.700120426963167397e-02
4.499999999999999660e-03,3.700170030125185527e-02
4.512500000000000018e-03,3.700074564769233187e-02
4.525000000000000376e-03,3.700127624181677455e-02
4.537499999999999867e-03,3.700188474031049918e-02
4.550000000000000225e-03,3.700228549004436207e-02
4.562499999999999716e-03,3.700200559242493303e-02
4.575000000000000074e-03,3.700098934743637630e-02
4.587500000000000432e-03,3.700091299463110356e-02
4.599999999999999922e-03,3.700130951776866434e-02
4.612500000000000280e-03,3.700121144306707521e-02
4.624999999999999771e-03,3.700128995220658412e-02
4.637500000000000129e-03,3.699952478878272555e-02
4.649999999999999620e-03,3.700000069990189155e-02
4.662499999999999978e-03,3.699928751727034337e-02
4.675000000000000336e-03,3.699894549819857104e-02
4.687499999999999827e-03,3.699868310720444420e-02
4.700000000000000185e-03,3.699870487666693381e-02
4.712499999999999675e-03,3.699900397970438265e-02
4.725000000000000033e-03,3.699867625314205016e-02
4.737500000000000391e-03,3.699777049763230269e-02
4.749999999999999882e-03,3.699879907132593015e-02
4.762500000000000240e-03,3.699867394278395089e-02
4.774999999999999731e-03,3.700025196267114902e-02
4.787500000000000089e-03,3.700168220118163487e-02
4.799999999999999580e-03,3.700206258805337212e-02
4.812499999999999938e-03,3.700335616435182495e-02
4.825000000000000296e-03,3.700392393032613664e-02
4.837499999999999786e-03,3.700594028630247584e-02
4.850000000000000144e-03,3.700593682982555865e-02
4.862499999999999635e-03,3.700663784910119408e-02
4.874999999999999993e-03,3.700802791229627908e-02
4.887500000000000351e-03,3.700952546376970465e-02
4.899999999999999842e-03,3.701138887856958437e-02
4.912500000000000200e-03,3.701409024666399428e-02
4.924999999999999691e-03,3.701610503522093087e-02
4.937500000000000049e-03,3.701836400824409096e-02
4.950000000000000407e-03,3.702016604226525398e-02
4.962499999999999897e-03,3.702160342703048057e-02
4.975000000000000255e-03,3.702399786405057014e-02
4.987499999999999746e-03,3.702642387596476875e-02
5.000000000000000104e-03,3.702913034723252783e-02
5.012499999999999595e-03,3.703168606763388576e-02
5.024999999999999953e-03,3.703461781014221604e-02
5.037500000000000311e-03,3.703705836598719658e-02
5.049999999999999802e-03,3.704060674760398242e-02
5.062500000000000160e-03,3.704331971052499811e-02
5.074999999999999650e-03,3.704701588710885424e-02
5.087500000000000008e-03,3.705095116310604814e-02
5.100000000000000366e-03,3.705392037192164340e-02
5.112499999999999857e-03,3.705761905139343115e-02
5.125000000000000215e-03,3.706179763980992775e-02
5.137499999999999706e-03,3.706676566853085719e-02
5.150000000000000064e-03,3.707237046818656623e-02
5.162500000000000422e-03,3.707634469410334144e-02
5.174999999999999913e-03,3.708140050284194217e-02
5.187500000000000271e-03,3.708448919567755575e-02
5.199999999999999761e-03,3.708803792837819108e-02
5.212500000000000119e-03,3.709281757004616320e-02
5.224999999999999610e-03,3.709729059321770911e-02
5.237499999999999968e-03,3.710062689755075360e-02
5.250000000000000326e-03,3.710403335069804853e-02
5.262499999999999817e-03,3.710747914788485591e-02
5.275000000000000175e-03,3.711201103535682888e-02
5.287499999999999666e-03,3.711492538449270850e-02
5.300000000000000024e-03,3.711803967926723125e-02
5.312500000000000382e-03,3.712166582934989939e-02
5.324999999999999872e-03,3.712565942603385238e-02
5.337500000000000230e-03,3.712781290855893951e-02
5.349999999999999721e-03,3.713000383021061723e-02
5.362500000000000079e-03,3.713192673899676916e-02
5.374999999999999570e-03,3.713457097555932646e-02
5.387499999999999928e-03,3.713600098529906690e-02
5.400000000000000286e-03,3.713797920224622129e-02
5.412499999999999777e-03,3.713952983306458705e-02
5.425000000000000135e-03,3.714023379917933548e-02
5.437499999999999625e-03,3.714114258080519065e-02
5.449999999999999983e-03,3.714146412602706282e-02
5.462500000000000341e-03,3.714173059412372718e-02
5.474999999999999832e-03,3.714186562096465083e-02
5.487500000000000190e-03,3.714326813517787595e-02
5.499999999999999681e-03,3.714469925706060521e-02
5.512500000000000039e-03,3.714575298421184113e-02
5.525000000000000397e-03,3.714704696369042214e-02
5.537499999999999888e-03,3.714790612018321198e-02
5.550000000000000246e-03,3.714704125801192303e-02
5.562499999999999736e-03,3.714724801014673838e-02
5.575000000000000094e-03,3.714695986998501481e-02
5.587499999999999585e-03,3.714673828625719709e-02
5.599999999999999943e-03,3.714671344311237799e-02
5.612500000000000301e-03,3.714634282769640333e-02
5.624999999999999792e-03,3.714592033115061975e-02
5.637500000000000150e-03,3.714567891231893709e-02
5.649999999999999641e-03,3.714434833404988562e-02
5.662499999999999999e-03,3.714255931957616969e-02
5.675000000000000357e-03,3.714100590273773650e-02
5.687499999999999847e-03,3.713908939500257939e-02
5.700000000000000205e-03,3.713705339418715140e-02
5.712499999999999696e-03,3.713374485265732994e-02
5.725000000000000054e-03,3.713198897823209027e-02
5.737500000000000412e-03,3.712941157217532900e-02
5.749999999999999903e-03,3.712637313642366821e-02
5.762500000000000261e-03,3.712379441436881172e-02
5.774999999999999752e-03,3.712040903984163698e-02
5.787500000000000110e-03,3.711639967836119491e-02
5.799999999999999600e-03,3.711184507236785918e-02
5.812499999999999958e-03,3.710738420575706437e-02
5.825000000000000316e-03,3.710392956125774938e-02
5.837499999999999807e-03,3.710056336949803246e-02
5.850000000000000165e-03,3.709641585766310784e-02
5.862499999999999656e-03,3.709157876282517807e-02
5.875000000000000014e-03,3.708724985390311757e-02
5.887500000000000372e-03,3.708312046252391914e-02
5.899999999999999863e-03,3.707882041042762089e-02
5.912500000000000221e-03,3.707410081315473671e-02
5.924999999999999711e-03,3.707000786427707556e-02
5.937500000000000069e-03,3.706629769870140728e-02
5.950000000000000427e-03,3.706204873496497798e-02
5.962499999999999918e-03,3.705717106163149144e-02
5.975000000000000276e-03,3.705381870483971662e-02
5.987499999999999767e-03,3.704968198373617683e-02
6.000000000000000125e-03,3.704664585154745365e-02
6.012499999999999616e-03,3.704401012480394023e-02
6.024999999999999974e-03,3.704030124125050338e-02
6.037500000000000332e-03,3.703712448753014586e-02
6.049999999999999822e-03,3.703349527962056936e-02
6.062500000000000180e-03,3.703061290176377918e-02
6.074999999999999671e-03,3.702823673016305411e-02
6.087500000000000029e-03,3.702590299440458588e-02
6.100000000000000387e-03,3.702504063738631945e-02
6.112499999999999878e-03,3.702393380144439194e-02
6.125000000000000236e-03,3.702156997666919414e-02
6.137499999999999727e-03,3.701949142449361546e-02
6.150000000000000085e-03,3.701788554440573614e-02
6.162499999999999575e-03,3.701582602097371749e-02
6.174999999999999933e-03,3.701361595053043879e-02
6.187500000000000291e-03,3.701195645654415528e-02
6.199999999999999782e-03,3.701081884527324811e-02
6.212500000000000140e-03,3.700915048811906360e-02
6.224999999999999631e-03,3.700669541099387699e-02
6.237499999999999989e-03,3.700476500939926111e-02
6.250000000000000347e-03,3.700248443226276246e-02
6.262499999999999838e-03,3.700048468821419412e-02
6.275000000000000196e-03,3.699887832793423426e-02
6.287499999999999686e-03,3.699755799678290658e-02
6.300000000000000044e-03,3.699542922376426735e-02
6.312500000000000402e-03,3.699379864776027732e-02
6.324999999999999893e-03,3.699228597023643955e-02
6.337500000000000251e-03,3.699078145824296476e-02
6.349999999999999742e-03,3.699025645654417660e-02
6.362500000000000100e-03,3.698881806156353869e-02
6.374999999999999591e-03,3.698827135835396074e-02
6.387499999999999949e-03,3.698718980044776727e-02
6.400000000000000307e-03,3.698620411107768347e-02
6.412499999999999797e-03,3.698471086774260397e-02
6.425000000000000155e-03,3.698389865682050193e-02
6.437499999999999646e-03,3.698406374776254391e-02
6.450000000000000004e-03,3.698421206595775557e-02
6.462500000000000362e-03,3.698335277809165766e-02
6.474999999999999853e-03,3.698177627126251338e-02
6.487500000000000211e-03,3.698107153729345009e-02
6.499999999999999702e-03,3.698097784547710321e-02
6.512500000000000060e-03,3.698022467326482488e-02
6.525000000000000418e-03,3.697966738317898239e-02
6.537499999999999908e-03,3.697858599288700310e-02
6.550000000000000266e-03,3.697795982241881829e-02
6.562499999999999757e-03,3.697718989784522237e-02
6.575000000000000115e-03,3.697596548053112137e-02
6.587499999999999606e-03,3.697492202767828362e-02
6.599999999999999964e-03,3.697402582617881350e-02
6.612500000000000322e-03,3.697256220525874798e-02
6.624999999999999813e-03,3.697151521891704762e-02
6.637500000000000171e-03,3.696995295476609295e-02
6.649999999999999661e-03,3.696827683526170139e-02
6.662500000000000019e-03,3.696629890824182363e-02
6.675000000000000377e-03,3.696416831638244666e-02
6.687499999999999868e-03,3.696240955400957595e-02
6.700000000000000226e-03,3.696087765974243045e-02
6.712499999999999717e-03,3.695914949828917745e-02
6.725000000000000075e-03,3.695787948537835460e-02
6.737500000000000433e-03,3.695362894742731247e-02
6.749999999999999924e-03,3.694883719676479716e-02
6.762500000000000282e-03,3.694556819406936976e-02
6.774999999999999772e-03,3.694111336836550241e-02
6.787500000000000130e-03,3.693801747038367306e-02
6.799999999999999621e-03,3.693345832521616884e-02
6.812499999999999979e-03,3.692967309112253627e-02
6.825000000000000337e-03,3.692541645337309164e-02
6.837499999999999828e-03,3.691978019207611816e-02
6.850000000000000186e-03,3.691426574327772575e-02
6.862499999999999677e-03,3.690898615823617196e-02
6.875000000000000035e-03,3.690427295974922639e-02
6.887500000000000393e-03,3.689978735192118997e-02
6.899999999999999883e-03,3.689441893814058432e-02
6.912500000000000241e-03,3.688866796756368194e-02
6.924999999999999732e-03,3.688241466397809004e-02
6.937500000000000090e-03,3.687673838138957882e-02
6.949999999999999581e-03,3.687053432014245069e-02
6.962499999999999939e-03,3.686352848762075585e-02
6.975000000000000297e-03,3.685689268160023679e-02
6.987499999999999788e-03,3.684995838637271370e-02
7.000000000000000146e-03,3.684329123196376787e-02
7.012499999999999636e-03,3.683622155428138700e-02
7.024999999999999994e-03,3.682943721488524808e-02
7.037500000000000352e-03,3.682267368909757088e-02
7.049999999999999843e-03,3.681629207456496577e-02
7.062500000000000201e-03,3.680907783868193894e-02
7.074999999999999692e-03,3.680188226460324313e-02
7.087500000000000050e-03,3.679399041427821454e-02
7.100000000000000408e-03,3.678665131259980375e-02
7.112499999999999899e-03,3.677961580783185858e-02
7.125000000000000257e-03,3.677117717049012413e-02
7.137499999999999747e-03,3.676321271149899511e-02
7.150000000000000105e-03,3.675590339531967926e-02
7.162499999999999596e-03,3.674798086932815760e-02
7.174999999999999954e-03,3.673948040499148276e-02
7.187500000000000312e-03,3.673138346961356271e-02
7.199999999999999803e-03,3.672221121429633528e-02
7.212500000000000161e-03,3.671445392194543078e-02
7.224999999999999652e-03,3.670623973589365319e-02
7.237500000000000010e-03,3.669732308999000547e-02
7.250000000000000368e-03,3.668751433101471310e-02
7.262499999999999858e-03,3.667930726856710039e-02
7.275000000000000216e-03,3.667076113841692686e-02
7.287499999999999707e-03,3.666123349566171447e-02
7.300000000000000065e-03,3.665299824458014694e-02
7.312500000000000423e-03,3.664547272418330892e-02
7.324999999999999914e-03,3.663622750005592066e-02
7.337500000000000272e-03,3.662651870936984438e-02
7.349999999999999763e-03,3.661630884504676192e-02
7.362500000000000121e-03,3.660678981177306612e-02
7.374999999999999611e-03,3.659686277378806224e-02
7.387499999999999969e-03,3.658858167115833226e-02
7.400000000000000328e-03,3.658150744297648804e-02
7.412499999999999818e-03,3.657382356791703815e-02
7.425000000000000176e-03,3.656487136514913888e-02
7.437499999999999667e-03,3.655707774807966798e-02
7.450000000000000025e-03,3.654894878026612032e-02
7.462500000000000383e-03,3.654161305578765284e-02
7.474999999999999874e-03,3.653453433599784805e-02
7.487500000000000232e-03,3.652801278624587256e-02
7.499999999999999722e-03,3.652145065799835416e-02
7.512500000000000080e-03,3.651397404018140447e-02
7.524999999999999571e-03,3.650816055856234699e-02
7.537499999999999929e-03,3.650190187093636102e-02
7.550000000000000287e-03,3.649527616706989969e-02
7.562499999999999778e-03,3.648912999614870034e-02
7.575000000000000136e-03,3.648348176402566034e-02
7.587499999999999627e-03,3.647862603909417939e-02
7.599999999999999985e-03,3.647402838342813508e-02
7.612500000000000343e-03,3.646909428979068502e-02
7.624999999999999833e-03,3.646439859339892231e-02
7.637500000000000192e-03,3.645955843167384552e-02
7.649999999999999682e-03,3.645453156356812802e-02
7.662500000000000040e-03,3.644994491834398914e-02
7.675000000000000398e-03,3.644485978164780510e-02
7.687499999999999889e-03,3.643962425649435732e-02
7.700000000000000247e-03,3.643514610976396340e-02
7.712499999999999738e-03,3.643041771953994812e-02
7.725000000000000096e-03,3.642483273233752122e-02
7.737499999999999586e-03,3.641991154272959663e-02
7.749999999999999944e-03,3.641485817345736786e-02
7.762500000000000303e-03,3.640986794491311851e-02
7.774999999999999793e-03,3.640389024439893983e-02
7.787500000000000151e-03,3.639797968017325497e-02
7.799999999999999642e-03,3.639173767242676744e-02
7.812500000000000000e-03,3.638639193186638671e-02
7.825000000000000358e-03,3.637981782146750692e-02
7.837500000000000716e-03,3.637370172597270690e-02
