Time (s), Voltage (V)
-7.147566856874999937e-03,2.528142606854013805e-02
-7.127416820311999884e-03,2.527918895105163780e-02
-7.107266783749999900e-03,2.527570108043168673e-02
-7.087116747186999847e-03,2.526011383723252013e-02
-7.066966710624999863e-03,2.526489726834081281e-02
-7.046816674061999811e-03,2.529206037735800411e-02
-7.026666637499999826e-03,2.530617213073859881e-02
-7.006516600936999774e-03,2.530150230356244256e-02
-6.986366564374999789e-03,2.530472402998886275e-02
-6.966216527811999737e-03,2.529102479784317917e-02
-6.946066491249999753e-03,2.530676331287183209e-02
-6.925916454687999768e-03,2.531248729302993522e-02
-6.905766418124999716e-03,2.531904535776526716e-02
-6.885616381562999731e-03,2.532837069922259932e-02
-6.865466344999999679e-03,2.532069927065116674e-02
-6.845316308437999694e-03,2.532262573104664821e-02
-6.825166271874999642e-03,2.532128921606329949e-02
-6.805016235312999658e-03,2.530576793585309625e-02
-6.784866198749999605e-03,2.530845934449202361e-02
-6.764716162187000420e-03,2.532044535097008678e-02
-6.744566125624999568e-03,2.532902261885837392e-02
-6.724416089062000383e-03,2.533619426940539321e-02
-6.704266052500000399e-03,2.533312392806130048e-02
-6.684116015937000346e-03,2.533957564157689885e-02
-6.663965979375000362e-03,2.532694574735505980e-02
-6.643815942812000309e-03,2.533275333529589127e-02
-6.623665906250000325e-03,2.531947931549929920e-02
-6.603515869687000273e-03,2.531766054270716271e-02
-6.583365833125000288e-03,2.529474791727963356e-02
-6.563215796563000304e-03,2.529903921946088236e-02
-6.543065760000000251e-03,2.527518184103781651e-02
-6.522915723438000267e-03,2.527340087204644342e-02
-6.502765686875000214e-03,2.528091450089421655e-02
-6.482615650313000230e-03,2.529586801059998183e-02
-6.462465613750000178e-03,2.532227676731020616e-02
-6.442315577187000125e-03,2.531385523567868806e-02
-6.422165540625000141e-03,2.530425554372644006e-02
-6.402015504062000088e-03,2.529727148293231184e-02
-6.381865467500000104e-03,2.533429440983892000e-02
-6.361715430937000051e-03,2.529308606536904980e-02
-6.341565394375000067e-03,2.530078210604948252e-02
-6.321415357812000015e-03,2.532676396067811558e-02
-6.301265321250000030e-03,2.532972138893244129e-02
-6.281115284686999978e-03,2.533135162970799950e-02
-6.260965248124999993e-03,2.533165468300478673e-02
-6.240815211563000009e-03,2.532869735667802810e-02
-6.220665174999999956e-03,2.530658256585604365e-02
-6.200515138437999972e-03,2.532445082787783061e-02
-6.180365101874999920e-03,2.532316162540438828e-02
-6.160215065312999935e-03,2.533139443248948880e-02
-6.140065028749999883e-03,2.530969696708823546e-02
-6.119914992186999830e-03,2.532612783754962377e-02
-6.099764955624999846e-03,2.532154064418171494e-02
-6.079614919061999793e-03,2.531570267503178637e-02
-6.059464882499999809e-03,2.529969850279686211e-02
-6.039314845936999757e-03,2.529514955491581757e-02
-6.019164809374999772e-03,2.529819211080609753e-02
-5.999014772811999720e-03,2.531082929171619283e-02
-5.978864736249999735e-03,2.529368462705788509e-02
-5.958714699686999683e-03,2.531296522684496272e-02
-5.938564663124999699e-03,2.531346422342473090e-02
-5.918414626562999714e-03,2.529526066955035263e-02
-5.898264589999999662e-03,2.528695822781894947e-02
-5.878114553437999677e-03,2.527964147092750732e-02
-5.857964516874999625e-03,2.527524359102082188e-02
-5.837814480312999640e-03,2.526678235294069208e-02
-5.817664443749999588e-03,2.528092822713942645e-02
-5.797514407187999604e-03,2.527436254728257850e-02
-5.777364370625000418e-03,2.526870674080904794e-02
-5.757214334062000366e-03,2.526581818840694521e-02
-5.737064297500000382e-03,2.526368788647485528e-02
-5.716914260937000329e-03,2.524053954336403366e-02
-5.696764224375000345e-03,2.524652832000675792e-02
-5.676614187812000292e-03,2.525103888649750383e-02
-5.656464151250000308e-03,2.524515581553327115e-02
-5.636314114687000255e-03,2.525941596185595633e-02
-5.616164078125000271e-03,2.525243385127588086e-02
-5.596014041562000219e-03,2.527451038528570268e-02
-5.575864005000000234e-03,2.527735366599421010e-02
-5.555713968438000250e-03,2.529856125846515619e-02
-5.535563931875000197e-03,2.528790219030959546e-02
-5.515413895313000213e-03,2.531737784321227286e-02
-5.495263858750000160e-03,2.531009265668482736e-02
-5.475113822188000176e-03,2.529465029332438747e-02
-5.454963785625000124e-03,2.530462706969531170e-02
-5.434813749062000071e-03,2.530948613105570705e-02
-5.414663712500000087e-03,2.533293696119908942e-02
-5.394513675937000034e-03,2.532482439919315348e-02
-5.374363639375000050e-03,2.533939802486983445e-02
-5.354213602811999997e-03,2.532642362454366400e-02
-5.334063566250000013e-03,2.536296016897275976e-02
-5.313913529686999961e-03,2.535241531631471715e-02
-5.293763493124999976e-03,2.535014167478262526e-02
-5.273613456561999924e-03,2.532552333688142809e-02
-5.253463419999999939e-03,2.533963989444786014e-02
-5.233313383437999955e-03,2.531358087838860363e-02
-5.213163346874999902e-03,2.531540811569861493e-02
-5.193013310312999918e-03,2.533628199053157212e-02
-5.172863273749999866e-03,2.535279628757113740e-02
-5.152713237187999881e-03,2.535432984439009788e-02
-5.132563200624999829e-03,2.535188292600009524e-02
-5.112413164062999844e-03,2.532970685179683143e-02
-5.092263127499999792e-03,2.531648375954106966e-02
-5.072113090936999739e-03,2.529950764909688968e-02
-5.051963054374999755e-03,2.524512639244328588e-02
-5.031813017811999703e-03,2.525193545267114328e-02
-5.011662981249999718e-03,2.525700052096261500e-02
-4.991512944686999666e-03,2.521908186368838206e-02
-4.971362908124999681e-03,2.519042269813537294e-02
-4.951212871561999629e-03,2.516210493329358588e-02
-4.931062834999999644e-03,2.512134351627395498e-02
-4.910912798437999660e-03,2.509868118417129743e-02
-4.890762761874999608e-03,2.508527832113929823e-02
-4.870612725312999623e-03,2.507043471199752252e-02
-4.850462688749999571e-03,2.503646848399689040e-02
-4.830312652187999586e-03,2.503376225509023820e-02
-4.810162615625000401e-03,2.503385810324081084e-02
-4.790012579063000417e-03,2.500637403791657748e-02
-4.769862542500000364e-03,2.498890496047427925e-02
-4.749712505937000312e-03,2.497454444721236566e-02
-4.729562469375000328e-03,2.494747064712630330e-02
-4.709412432812000275e-03,2.492737179551017881e-02
-4.689262396250000291e-03,2.494983645382633369e-02
-4.669112359687000238e-03,2.493602998708869395e-02
-4.648962323125000254e-03,2.494324143695165683e-02
-4.628812286562000201e-03,2.495177668576817331e-02
-4.608662250000000217e-03,2.494388393168541287e-02
-4.588512213437000165e-03,2.494816683730047280e-02
-4.568362176875000180e-03,2.496269487417561439e-02
-4.548212140313000196e-03,2.496777392466372272e-02
-4.528062103750000143e-03,2.496340398876484290e-02
-4.507912067188000159e-03,2.496927918412599270e-02
-4.487762030625000106e-03,2.496756599243422914e-02
-4.467611994063000122e-03,2.500663478674441248e-02
-4.447461957500000070e-03,2.503826359826901576e-02
-4.427311920937000017e-03,2.502114276427504572e-02
-4.407161884375000033e-03,2.502325830030077691e-02
-4.387011847811999980e-03,2.503368253414525041e-02
-4.366861811249999996e-03,2.502373599175470448e-02
-4.346711774686999943e-03,2.507425967066023026e-02
-4.326561738124999959e-03,2.508479750843685754e-02
-4.306411701561999907e-03,2.512162978549861703e-02
-4.286261664999999922e-03,2.514545262406801124e-02
-4.266111628436999870e-03,2.516726628915668534e-02
-4.245961591874999885e-03,2.517830433531854581e-02
-4.225811555312999901e-03,2.518057900745155134e-02
-4.205661518749999848e-03,2.521168787061946193e-02
-4.185511482187999864e-03,2.521256033658697895e-02
-4.165361445624999812e-03,2.520296045210488473e-02
-4.145211409062999827e-03,2.517003323518038349e-02
-4.125061372499999775e-03,2.516199741330446202e-02
-4.104911335937999790e-03,2.514823707898205044e-02
-4.084761299374999738e-03,2.516130133185301432e-02
-4.064611262811999685e-03,2.513320415637904093e-02
-4.044461226249999701e-03,2.512123459421455873e-02
-4.024311189686999649e-03,2.515801167410312150e-02
-4.004161153124999664e-03,2.513431819293706834e-02
-3.984011116561999612e-03,2.511449799768915997e-02
-3.963861079999999627e-03,2.508971471380956955e-02
-3.943711043436999575e-03,2.508367194273887837e-02
-3.923561006874999590e-03,2.506598447529906695e-02
-3.903410970313000040e-03,2.503680395705404349e-02
-3.883260933749999987e-03,2.498922132324579368e-02
-3.863110897188000003e-03,2.495184290017846140e-02
-3.842960860624999950e-03,2.490296820765994235e-02
-3.822810824062999966e-03,2.487507375251939504e-02
-3.802660787499999914e-03,2.482870134770841231e-02
-3.782510750937999929e-03,2.481920948379303521e-02
-3.762360714374999877e-03,2.477860948152798073e-02
-3.742210677811999824e-03,2.476619938616909239e-02
-3.722060641249999840e-03,2.474267531993881719e-02
-3.701910604686999787e-03,2.474266797888919484e-02
-3.681760568124999803e-03,2.472888306643364342e-02
-3.661610531562000184e-03,2.471543933950891281e-02
-3.641460495000000200e-03,2.472032193934129568e-02
-3.621310458437000147e-03,2.467755119028696570e-02
-3.601160421875000163e-03,2.467503468255180174e-02
-3.581010385312000111e-03,2.466455044734827684e-02
-3.560860348750000126e-03,2.466601417699107804e-02
-3.540710312188000142e-03,2.465601965616387795e-02
-3.520560275625000089e-03,2.465448845953428433e-02
-3.500410239063000105e-03,2.462598100749686242e-02
-3.480260202500000052e-03,2.461196182699448495e-02
-3.460110165938000068e-03,2.461250939319076930e-02
-3.439960129375000016e-03,2.461305386531924266e-02
-3.419810092813000031e-03,2.462073500645494545e-02
-3.399660056249999979e-03,2.461987994745020239e-02
-3.379510019686999926e-03,2.463233757276448582e-02
-3.359359983124999942e-03,2.463470166708144407e-02
-3.339209946561999889e-03,2.466665785181949497e-02
-3.319059909999999905e-03,2.464952311490586218e-02
-3.298909873436999853e-03,2.464259550159639267e-02
-3.278759836874999868e-03,2.461533227479623803e-02
-3.258609800311999816e-03,2.461417061541551141e-02
-3.238459763749999831e-03,2.459081862556295600e-02
-3.218309727187999847e-03,2.458674083218145845e-02
-3.198159690624999794e-03,2.457533993521890045e-02
-3.178009654062999810e-03,2.455475533534121069e-02
-3.157859617500000191e-03,2.458042135722166704e-02
-3.137709580938000207e-03,2.459341905818883400e-02
-3.117559544375000154e-03,2.458706683050531500e-02
-3.097409507813000170e-03,2.455453142086976015e-02
-3.077259471250000118e-03,2.454225589254523457e-02
-3.057109434687000065e-03,2.452861557679628449e-02
-3.036959398125000081e-03,2.451561947722438045e-02
-3.016809361562000028e-03,2.451225883258916632e-02
-2.996659325000000044e-03,2.447722398015762801e-02
-2.976509288436999991e-03,2.446081582142243735e-02
-2.956359251875000007e-03,2.443249750164169440e-02
-2.936209215311999954e-03,2.442094849486917130e-02
-2.916059178749999970e-03,2.439764094996442825e-02
-2.895909142187999986e-03,2.438048419669707270e-02
-2.875759105624999933e-03,2.435179312102152965e-02
-2.855609069062999949e-03,2.436396258578856638e-02
-2.835459032499999896e-03,2.433830369657249970e-02
-2.815308995937999912e-03,2.430744460576636859e-02
-2.795158959374999860e-03,2.430200122086523945e-02
-2.775008922812999875e-03,2.430042470724091963e-02
-2.754858886249999823e-03,2.426140218351444805e-02
-2.734708849687000204e-03,2.428167763709210281e-02
-2.714558813124999786e-03,2.425187369589298231e-02
-2.694408776562000167e-03,2.424206121316404422e-02
-2.674258740000000183e-03,2.424340057305894580e-02
-2.654108703437000130e-03,2.426496473079751276e-02
-2.633958666875000146e-03,2.426365335341637564e-02
-2.613808630312000093e-03,2.424853351378240818e-02
-2.593658593750000109e-03,2.425416655643343466e-02
-2.573508557187000056e-03,2.424124593988491450e-02
-2.553358520625000072e-03,2.424744770436429789e-02
-2.533208484063000088e-03,2.424238339939702863e-02
-2.513058447500000035e-03,2.420643796008922419e-02
-2.492908410938000051e-03,2.420774904754308121e-02
-2.472758374374999998e-03,2.420894655371536031e-02
-2.452608337813000014e-03,2.421412489750570524e-02
-2.432458301249999962e-03,2.420374424788736614e-02
-2.412308264687999977e-03,2.419378340619220483e-02
-2.392158228124999925e-03,2.418044858094134039e-02
-2.372008191561999872e-03,2.417659475412760328e-02
-2.351858154999999888e-03,2.416454593535480311e-02
-2.331708118436999835e-03,2.414244474393484677e-02
-2.311558081874999851e-03,2.412812469818069114e-02
-2.291408045311999798e-03,2.412165839090307101e-02
-2.271258008749999814e-03,2.411621256880064346e-02
-2.251107972187000195e-03,2.412086018709323765e-02
-2.230957935625000211e-03,2.411219503046455395e-02
-2.210807899062999793e-03,2.410121736392623407e-02
-2.190657862500000174e-03,2.409892745248996132e-02
-2.170507825938000190e-03,2.409663732587328036e-02
-2.150357789375000137e-03,2.409457444109672913e-02
-2.130207752813000153e-03,2.405848396339621553e-02
-2.110057716250000100e-03,2.402596345783550302e-02
-2.089907679688000116e-03,2.399204027044733734e-02
-2.069757643125000064e-03,2.397344222745656159e-02
-2.049607606562000011e-03,2.393970240322498139e-02
-2.029457570000000027e-03,2.389973888876259500e-02
-2.009307533436999974e-03,2.389300662982127982e-02
-1.989157496874999990e-03,2.387625955287729293e-02
-1.969007460311999937e-03,2.386933753878863959e-02
-1.948857423749999953e-03,2.385455871480621562e-02
-1.928707387186999900e-03,2.384983565199618599e-02
-1.908557350624999916e-03,2.383361951573036153e-02
-1.888407314062000080e-03,2.382575018686674401e-02
-1.868257277500000096e-03,2.379576340347414054e-02
-1.848107240937999895e-03,2.378512635620239762e-02
-1.827957204375000059e-03,2.376337211941334862e-02
-1.807807167813000075e-03,2.375926188362091976e-02
-1.787657131250000022e-03,2.377689006772475133e-02
-1.767507094688000038e-03,2.377710177580420400e-02
-1.747357058124999986e-03,2.376012446487982960e-02
-1.727207021563000001e-03,2.376750113705814252e-02
-1.707056984999999949e-03,2.374714286167251692e-02
-1.686906948436999896e-03,2.375641449183401102e-02
-1.666756911874999912e-03,2.376686134680241688e-02
-1.646606875312000076e-03,2.375894683684749362e-02
-1.626456838750000092e-03,2.374165898208294156e-02
-1.606306802187000039e-03,2.370414916306099601e-02
-1.586156765625000055e-03,2.370556702077011857e-02
-1.566006729062000002e-03,2.370653020226913196e-02
-1.545856692500000018e-03,2.368935683480894241e-02
-1.525706655938000034e-03,2.368272905615030621e-02
-1.505556619374999981e-03,2.364719134295181768e-02
-1.485406582812999997e-03,2.368142142970350306e-02
-1.465256546249999944e-03,2.368116943985095618e-02
-1.445106509687999960e-03,2.367720556750955996e-02
-1.424956473124999907e-03,2.368246060612878845e-02
-1.404806436562999923e-03,2.368824658542616896e-02
-1.384656400000000087e-03,2.367502367437495855e-02
-1.364506363437000035e-03,2.366070120274479244e-02
-1.344356326875000051e-03,2.362945789712065855e-02
-1.324206290311999998e-03,2.364942875489773125e-02
-1.304056253750000014e-03,2.364883985141181047e-02
-1.283906217186999961e-03,2.363868821037803589e-02
-1.263756180624999977e-03,2.363688316156605657e-02
-1.243606144061999924e-03,2.362574871457972028e-02
-1.223456107499999940e-03,2.359643937121972887e-02
-1.203306070937999956e-03,2.356671283834242681e-02
-1.183156034374999903e-03,2.354734192393893172e-02
-1.163005997812999919e-03,2.352747800856146154e-02
-1.142855961250000083e-03,2.351603651951301999e-02
-1.122705924688000099e-03,2.349332922149947184e-02
-1.102555888125000046e-03,2.346827154182382774e-02
-1.082405851563000062e-03,2.344977890778908447e-02
-1.062255815000000009e-03,2.345769441889919080e-02
-1.042105778436999957e-03,2.345665697071236400e-02
-1.021955741874999973e-03,2.344882721239394119e-02
-1.001805705311999920e-03,2.346496945570636372e-02
-9.816556687499999358e-04,2.347283786948696493e-02
-9.615056321875000258e-04,2.345096531291716857e-02
-9.413555956250000073e-04,2.343189764434030695e-02
-9.212055590624999889e-04,2.344431757910666117e-02
-9.010555224999999705e-04,2.343613676413916491e-02
-8.809054859374999520e-04,2.342719772135224560e-02
-8.607554493750000420e-04,2.340866083489955007e-02
-8.406054128125000236e-04,2.340920557883486089e-02
-8.204553762500000052e-04,2.340921952932072114e-02
-8.003053396874999868e-04,2.339800568982264989e-02
-7.801553031249999683e-04,2.340238881741331031e-02
-7.600052665624999499e-04,2.339197779791116205e-02
-7.398552300000000399e-04,2.336886068767084559e-02
-7.197051934375000215e-04,2.336566239778885626e-02
-6.995551568750000030e-04,2.336284043353145656e-02
-6.794051203124999846e-04,2.334977627352782803e-02
-6.592550837499999662e-04,2.333553696799429977e-02
-6.391050471874999478e-04,2.330942552039639432e-02
-6.189550106250000377e-04,2.331104849939931445e-02
-5.988049740625000193e-04,2.329225974767220805e-02
-5.786549375000000009e-04,2.328576322906476814e-02
-5.585049009374999825e-04,2.326116782939546823e-02
-5.383548643749999640e-04,2.324529830573694028e-02
-5.182048278125000540e-04,2.324024271444382131e-02
-4.980547912500000356e-04,2.321754313347935972e-02
-4.779047546875000172e-04,2.321874256495006644e-02
-4.577547181249999987e-04,2.318283722847585063e-02
-4.376046815624999803e-04,2.316131601168725310e-02
-4.174546450000000161e-04,2.314533341638497221e-02
-3.973046084374999977e-04,2.311721345217287657e-02
-3.771545718749999792e-04,2.309679597725838862e-02
-3.570045353125000150e-04,2.306640175994882289e-02
-3.368544987499999966e-04,2.306370417676460380e-02
-3.167044621874999782e-04,2.306225755056694887e-02
-2.965544256250000140e-04,2.303175248363452735e-02
-2.764043890624999955e-04,2.301684136899999344e-02
-2.562543524999999771e-04,2.298208729076492429e-02
-2.361043159375000129e-04,2.295625143944326346e-02
-2.159542793749999945e-04,2.293056412829238416e-02
-1.958042428125000031e-04,2.291796203311469854e-02
-1.756542062500000118e-04,2.291674205984237100e-02
-1.555041696874999934e-04,2.290743752519832158e-02
-1.353541331250000021e-04,2.289919719585903693e-02
-1.152040965624999972e-04,2.286356314978778281e-02
-9.505406000000000586e-05,2.285091534123039059e-02
-7.490402343750000099e-05,2.283970815420464234e-02
-5.475398687500000289e-05,2.283707811048904177e-02
-3.460395031249999801e-05,2.279287004915129741e-02
-1.445391374999999991e-05,2.277908535187616462e-02
5.696122812503000071e-06,2.276719616752317932e-02
2.584615937499999967e-05,2.275735411900565303e-02
4.599619593750000116e-05,2.271909816303836760e-02
6.614623250000000604e-05,2.271357782056174918e-02
8.629626906249999736e-05,2.271419843258015020e-02
1.064463056250000022e-04,2.270832981041429402e-02
1.265963421874999936e-04,2.269411457337608407e-02
1.467463787500000120e-04,2.270216538766406042e-02
1.668964153125000033e-04,2.272178792045076445e-02
1.870464518749999946e-04,2.272259105755466274e-02
2.071964884375000131e-04,2.273333598948970233e-02
2.273465250000000044e-04,2.274332250107546569e-02
2.474965615624999957e-04,2.273100175768376363e-02
2.676465981250000141e-04,2.271614104736190826e-02
2.877966346874999783e-04,2.271152275929196745e-02
3.079466712499999968e-04,2.271722536863758982e-02
3.280967078125000152e-04,2.272061546807358640e-02
3.482467443749999794e-04,2.271292661215385672e-02
3.683967809374999978e-04,2.268725561847336966e-02
3.885468175000000163e-04,2.269197286008699244e-02
4.086968540624999805e-04,2.266599550386148507e-02
4.288468906249999989e-04,2.265963357493896990e-02
4.489969271875000173e-04,2.266404745747312155e-02
4.691469637499999816e-04,2.265961884527352421e-02
4.892970003125000000e-04,2.263751136379036494e-02
5.094470368750000184e-04,2.264609538607852482e-02
5.295970734375000369e-04,2.266382207750981814e-02
5.497471099999999469e-04,2.268200346780177915e-02
5.698971465624999653e-04,2.267411806835898519e-02
5.900471831249999837e-04,2.265799673378741941e-02
6.101972196875000021e-04,2.266031848059935072e-02
6.303472562500000206e-04,2.265247110013773532e-02
6.504972928125000390e-04,2.265422454415685558e-02
6.706473293749999490e-04,2.267456683277040141e-02
6.907973659374999674e-04,2.266141227660832536e-02
7.109474024999999859e-04,2.267405892092642927e-02
7.310974390625000043e-04,2.265536936963421372e-02
7.512474756250000227e-04,2.262510766948245405e-02
7.713975121875000411e-04,2.263358384561328304e-02
7.915475487499999512e-04,2.261087544904711449e-02
8.116975853124999696e-04,2.261628052503977110e-02
8.318476218749999880e-04,2.260158034610026956e-02
8.519976584375000064e-04,2.256684484133232582e-02
8.721476950000000249e-04,2.254261998912729381e-02
8.922977315625000433e-04,2.251805392874087208e-02
9.124477681249999533e-04,2.250592847176563147e-02
9.325978046874999717e-04,2.248848915264176421e-02
9.527478412499999902e-04,2.247271820652746444e-02
9.728978778125000086e-04,2.243691515323067640e-02
9.930479143749999186e-04,2.244022905615033342e-02
1.013197950937999971e-03,2.244327756234526169e-02
1.033347987499999955e-03,2.242644560692158562e-02
1.053498024063000008e-03,2.242035176108136268e-02
1.073648060624999992e-03,2.242506861763530340e-02
1.093798097188000045e-03,2.244074782214729863e-02
1.113948133750000029e-03,2.244785278488710747e-02
1.134098170313000082e-03,2.243761706040862947e-02
1.154248206875000066e-03,2.242282570160096522e-02
1.174398243437000050e-03,2.243208503476818924e-02
1.194548280000000103e-03,2.243098536093639239e-02
1.214698316562000087e-03,2.243929663185986051e-02
1.234848353124999923e-03,2.243732472989153071e-02
1.254998389686999907e-03,2.243398774604138390e-02
1.275148426249999960e-03,2.242928568030943398e-02
1.295298462811999944e-03,2.243407039343996504e-02
1.315448499374999997e-03,2.244841505583322280e-02
1.335598535938000049e-03,2.244185540555802133e-02
1.355748572500000033e-03,2.242330953362434501e-02
1.375898609063000086e-03,2.241439944506061141e-02
1.396048645625000070e-03,2.243682562005891098e-02
1.416198682187999906e-03,2.243849912795263871e-02
1.436348718750000107e-03,2.243034764094273617e-02
1.456498755312999943e-03,2.243407163922129036e-02
1.476648791874999927e-03,2.242804323540694214e-02
1.496798828436999912e-03,2.244094780855695331e-02
1.516948864999999964e-03,2.245510348592224051e-02
1.537098901561999948e-03,2.245089462501938943e-02
1.557248938125000001e-03,2.243530612471360958e-02
1.577398974686999985e-03,2.243694164760200865e-02
1.597549011250000038e-03,2.245781343858254536e-02
1.617699047812000022e-03,2.244271787129902690e-02
1.637849084375000075e-03,2.244002531880633436e-02
1.657999120937000059e-03,2.245672067996966684e-02
1.678149157499999895e-03,2.245342160184785052e-02
1.698299194062999947e-03,2.243904617545088021e-02
1.718449230624999931e-03,2.244026487123107483e-02
1.738599267187999984e-03,2.241762540714355156e-02
1.758749303749999968e-03,2.241251325737798894e-02
1.778899340313000021e-03,2.240717662008155989e-02
1.799049376875000005e-03,2.238192137760721540e-02
1.819199413438000058e-03,2.236535385625905425e-02
1.839349450000000042e-03,2.235554086389229811e-02
1.859499486562000026e-03,2.233279416521283256e-02
1.879649523125000079e-03,2.231182934154751080e-02
1.899799559687000063e-03,2.231241368094365185e-02
1.919949596249999899e-03,2.228431296971575964e-02
1.940099632812000100e-03,2.229760394346374727e-02
1.960249669375000153e-03,2.231104686855831312e-02
1.980399705937000137e-03,2.230510515526922324e-02
2.000549742500000189e-03,2.231046730390225802e-02
2.020699779062999808e-03,2.230558447982924214e-02
2.040849815624999793e-03,2.229751739337201832e-02
2.060999852187999845e-03,2.227936019841856435e-02
2.081149888749999829e-03,2.226389470656144412e-02
2.101299925312999882e-03,2.227593609368232891e-02
2.121449961874999866e-03,2.224556515209814844e-02
2.141599998437999919e-03,2.224285007134886930e-02
2.161750034999999903e-03,2.224818166889354354e-02
2.181900071561999888e-03,2.227456654963829927e-02
2.202050108124999940e-03,2.228092193028111817e-02
2.222200144686999924e-03,2.227445426170425458e-02
2.242350181249999977e-03,2.227508511857529891e-02
2.262500217811999961e-03,2.224544115155453056e-02
2.282650254375000014e-03,2.223590231488779129e-02
2.302800290936999998e-03,2.218925861967385726e-02
2.322950327500000051e-03,2.217550508505246321e-02
2.343100364063000103e-03,2.214240437608963261e-02
2.363250400625000087e-03,2.212940877483025870e-02
2.383400437188000140e-03,2.210791461867723379e-02
2.403550473750000124e-03,2.211745324242862451e-02
2.423700510313000177e-03,2.210593629300734025e-02
2.443850546875000161e-03,2.208235767288004719e-02
2.464000583438000214e-03,2.207035105438359679e-02
2.484150620000000198e-03,2.206107093931870128e-02
2.504300656562000182e-03,2.204374718340124106e-02
2.524450693124999801e-03,2.204512873224719754e-02
2.544600729686999786e-03,2.203474866021838674e-02
2.564750766249999838e-03,2.202546783166054595e-02
2.584900802811999822e-03,2.202627748533332944e-02
2.605050839374999875e-03,2.200671657795150865e-02
2.625200875936999859e-03,2.197763372896286219e-02
2.645350912499999912e-03,2.199126627330135267e-02
2.665500949061999896e-03,2.199745905003469212e-02
2.685650985624999949e-03,2.199249996149361258e-02
2.705801022188000001e-03,2.200514695689554170e-02
2.725951058749999985e-03,2.199802668690075541e-02
2.746101095313000038e-03,2.197121820426241670e-02
2.766251131875000022e-03,2.194634027271243418e-02
2.786401168438000075e-03,2.195200510090786900e-02
2.806551205000000059e-03,2.193797847516322855e-02
2.826701241563000112e-03,2.192789406781538164e-02
2.846851278125000096e-03,2.193066730616733545e-02
2.867001314687000080e-03,2.189599462501939930e-02
2.887151351250000133e-03,2.191162608666066478e-02
2.907301387812000117e-03,2.192926979319987854e-02
2.927451424375000170e-03,2.193822286574965280e-02
2.947601460937000154e-03,2.194941564021792718e-02
2.967751497500000207e-03,2.195400261840543474e-02
2.987901534062000191e-03,2.193920465242658532e-02
3.008051570624999810e-03,2.197308035063039872e-02
3.028201607187999862e-03,2.197679507803079399e-02
3.048351643749999847e-03,2.199879826043583259e-02
3.068501680312999899e-03,2.198885892545655515e-02
3.088651716874999884e-03,2.201898169607423641e-02
3.108801753437999936e-03,2.203202917619836304e-02
3.128951789999999920e-03,2.202421021540649365e-02
3.149101826562999973e-03,2.205281649640946154e-02
3.169251863124999957e-03,2.205877743097197155e-02
3.189401899686999942e-03,2.203325076219124837e-02
3.209551936249999994e-03,2.202646482139983264e-02
3.229701972811999978e-03,2.202370402727086424e-02
3.249852009375000031e-03,2.200528014451021142e-02
3.270002045937000015e-03,2.197312370155567185e-02
3.290152082500000068e-03,2.196862605494986215e-02
3.310302119062000052e-03,2.194349264309454831e-02
3.330452155625000105e-03,2.195003661238038167e-02
3.350602192187000089e-03,2.193112056671683505e-02
3.370752228750000141e-03,2.191542664386467512e-02
3.390902265313000194e-03,2.190295484382390190e-02
3.411052301875000178e-03,2.191153602120050892e-02
3.431202338437999797e-03,2.189094508595849226e-02
3.451352375000000215e-03,2.186978570069495267e-02
3.471502411562999834e-03,2.187666419171400284e-02
3.491652448124999818e-03,2.188304682552224406e-02
3.511802484686999803e-03,2.187125761172351371e-02
3.531952521249999855e-03,2.188974273482936078e-02
3.552102557811999840e-03,2.187556464472539125e-02
3.572252594374999892e-03,2.186825467620968910e-02
3.592402630936999876e-03,2.186982507418019570e-02
3.612552667499999929e-03,2.185872700400872878e-02
3.632702704061999913e-03,2.184588225554330923e-02
3.652852740624999966e-03,2.183523626582667063e-02
3.673002777186999950e-03,2.181794941901247023e-02
3.693152813750000003e-03,2.180992204126892473e-02
3.713302850313000055e-03,2.178061139550118222e-02
3.733452886875000040e-03,2.174970571700336752e-02
3.753602923438000092e-03,2.173689912342254005e-02
3.773752960000000076e-03,2.172443390790236573e-02
3.793902996563000129e-03,2.174300445310158036e-02
3.814053033125000113e-03,2.172082771070650564e-02
3.834203069688000166e-03,2.171720172597299547e-02
3.854353106250000150e-03,2.173421455525564872e-02
3.874503142812000134e-03,2.173962036739182646e-02
3.894653179375000187e-03,2.174642900858415190e-02
3.914803215936999738e-03,2.172618579809240669e-02
3.934953252499999790e-03,2.173432181929334239e-02
3.955103289061999775e-03,2.171176648395166386e-02
3.975253325624999827e-03,2.171975102946797909e-02
3.995403362186999811e-03,2.170113805975178514e-02
4.015553398749999864e-03,2.173305647466492602e-02
4.035703435312999916e-03,2.171319225350475807e-02
4.055853471874999901e-03,2.171169206097492074e-02
4.076003508437999953e-03,2.168025545312422808e-02
4.096153544999999938e-03,2.168702597340781829e-02
4.116303581562999990e-03,2.167293303359037887e-02
4.136453618124999974e-03,2.165974704296771622e-02
4.156603654688000027e-03,2.163863162699000003e-02
4.176753691250000011e-03,2.160765035221594646e-02
4.196903727811999996e-03,2.158456356655828398e-02
4.217053764375000048e-03,2.159106850891258367e-02
4.237203800937000032e-03,2.157894645178784834e-02
4.257353837500000085e-03,2.154440360370522486e-02
4.277503874062000069e-03,2.152689815171310306e-02
